Year,OBS_STATUS,UNIT_MULT,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2019,A,0,Dépenses moyennes annuelle pour les 40% de la population les plus pauvres (en FCFA),,franc cfa FCFA,2019,247949.7
